,VillageID,CountryName,Country,TownName,Town,VillageName,Village
0,63000010002,臺北,臺北市,松山,松山區,莊敬,莊敬里
1,63000010003,臺北,臺北市,松山,松山區,東榮,東榮里
2,63000010004,臺北,臺北市,松山,松山區,三民,三民里
3,63000010005,臺北,臺北市,松山,松山區,新益,新益里
4,63000010006,臺北,臺北市,松山,松山區,富錦,富錦里
5,63000010007,臺北,臺北市,松山,松山區,新東,新東里
6,63000010008,臺北,臺北市,松山,松山區,富泰,富泰里
7,63000010009,臺北,臺北市,松山,松山區,介壽,介壽里
8,63000010010,臺北,臺北市,松山,松山區,精忠,精忠里
9,63000010011,臺北,臺北市,松山,松山區,東光,東光里
10,63000010012,臺北,臺北市,松山,松山區,龍田,龍田里
11,63000010013,臺北,臺北市,松山,松山區,東昌,東昌里
12,63000010014,臺北,臺北市,松山,松山區,東勢,東勢里
13,63000010015,臺北,臺北市,松山,松山區,中華,中華里
14,63000010016,臺北,臺北市,松山,松山區,民有,民有里
15,63000010017,臺北,臺北市,松山,松山區,民福,民福里
16,63000010018,臺北,臺北市,松山,松山區,慈祐,慈祐里
17,63000010019,臺北,臺北市,松山,松山區,安平,安平里
18,63000010020,臺北,臺北市,松山,松山區,鵬程,鵬程里
19,63000010021,臺北,臺北市,松山,松山區,自強,自強里
20,63000010022,臺北,臺北市,松山,松山區,吉祥,吉祥里
21,63000010024,臺北,臺北市,松山,松山區,新聚,新聚里
22,63000010025,臺北,臺北市,松山,松山區,復盛,復盛里
23,63000010026,臺北,臺北市,松山,松山區,中正,中正里
24,63000010027,臺北,臺北市,松山,松山區,中崙,中崙里
25,63000010028,臺北,臺北市,松山,松山區,美仁,美仁里
26,63000010029,臺北,臺北市,松山,松山區,吉仁,吉仁里
27,63000010030,臺北,臺北市,松山,松山區,敦化,敦化里
28,63000010031,臺北,臺北市,松山,松山區,復源,復源里
29,63000010032,臺北,臺北市,松山,松山區,復建,復建里
30,63000010033,臺北,臺北市,松山,松山區,復勢,復勢里
31,63000010034,臺北,臺北市,松山,松山區,福成,福成里
32,63000010035,臺北,臺北市,松山,松山區,松基,松基里
33,63000020001,臺北,臺北市,信義,信義區,西村,西村里
34,63000020002,臺北,臺北市,信義,信義區,正和,正和里
35,63000020003,臺北,臺北市,信義,信義區,興隆,興隆里
36,63000020004,臺北,臺北市,信義,信義區,中興,中興里
37,63000020005,臺北,臺北市,信義,信義區,新仁,新仁里
38,63000020006,臺北,臺北市,信義,信義區,興雅,興雅里
39,63000020007,臺北,臺北市,信義,信義區,敦厚,敦厚里
40,63000020008,臺北,臺北市,信義,信義區,廣居,廣居里
41,63000020009,臺北,臺北市,信義,信義區,安康,安康里
42,63000020010,臺北,臺北市,信義,信義區,六藝,六藝里
43,63000020011,臺北,臺北市,信義,信義區,雅祥,雅祥里
44,63000020012,臺北,臺北市,信義,信義區,五常,五常里
45,63000020013,臺北,臺北市,信義,信義區,五全,五全里
46,63000020014,臺北,臺北市,信義,信義區,永吉,永吉里
47,63000020015,臺北,臺北市,信義,信義區,長春,長春里
48,63000020016,臺北,臺北市,信義,信義區,四育,四育里
49,63000020017,臺北,臺北市,信義,信義區,四維,四維里
50,63000020018,臺北,臺北市,信義,信義區,永春,永春里
51,63000020019,臺北,臺北市,信義,信義區,富臺,富臺里
52,63000020020,臺北,臺北市,信義,信義區,國業,國業里
53,63000020021,臺北,臺北市,信義,信義區,松隆,松隆里
54,63000020022,臺北,臺北市,信義,信義區,松友,松友里
55,63000020023,臺北,臺北市,信義,信義區,松光,松光里
56,63000020024,臺北,臺北市,信義,信義區,中坡,中坡里
57,63000020025,臺北,臺北市,信義,信義區,中行,中行里
58,63000020026,臺北,臺北市,信義,信義區,大道,大道里
59,63000020027,臺北,臺北市,信義,信義區,大仁,大仁里
60,63000020028,臺北,臺北市,信義,信義區,景新,景新里
61,63000020029,臺北,臺北市,信義,信義區,惠安,惠安里
62,63000020030,臺北,臺北市,信義,信義區,三張,三張里
63,63000020031,臺北,臺北市,信義,信義區,三犁,三犁里
64,63000020032,臺北,臺北市,信義,信義區,六合,六合里
65,63000020033,臺北,臺北市,信義,信義區,泰和,泰和里
66,63000020034,臺北,臺北市,信義,信義區,景聯,景聯里
67,63000020035,臺北,臺北市,信義,信義區,景勤,景勤里
68,63000020036,臺北,臺北市,信義,信義區,雙和,雙和里
69,63000020037,臺北,臺北市,信義,信義區,嘉興,嘉興里
70,63000020038,臺北,臺北市,信義,信義區,黎順,黎順里
71,63000020039,臺北,臺北市,信義,信義區,黎平,黎平里
72,63000020040,臺北,臺北市,信義,信義區,黎忠,黎忠里
73,63000020041,臺北,臺北市,信義,信義區,黎安,黎安里
74,63000030001,臺北,臺北市,大安,大安區,德安,德安里
75,63000030002,臺北,臺北市,大安,大安區,仁慈,仁慈里
76,63000030003,臺北,臺北市,大安,大安區,和安,和安里
77,63000030004,臺北,臺北市,大安,大安區,民炤,民炤里
78,63000030005,臺北,臺北市,大安,大安區,仁愛,仁愛里
79,63000030006,臺北,臺北市,大安,大安區,義村,義村里
80,63000030007,臺北,臺北市,大安,大安區,民輝,民輝里
81,63000030008,臺北,臺北市,大安,大安區,昌隆,昌隆里
82,63000030009,臺北,臺北市,大安,大安區,誠安,誠安里
83,63000030010,臺北,臺北市,大安,大安區,光武,光武里
84,63000030011,臺北,臺北市,大安,大安區,龍坡,龍坡里
85,63000030012,臺北,臺北市,大安,大安區,龍泉,龍泉里
86,63000030013,臺北,臺北市,大安,大安區,古風,古風里
87,63000030014,臺北,臺北市,大安,大安區,古莊,古莊里
88,63000030015,臺北,臺北市,大安,大安區,龍安,龍安里
89,63000030016,臺北,臺北市,大安,大安區,錦安,錦安里
90,63000030017,臺北,臺北市,大安,大安區,福住,福住里
91,63000030018,臺北,臺北市,大安,大安區,永康,永康里
92,63000030019,臺北,臺北市,大安,大安區,光明,光明里
93,63000030020,臺北,臺北市,大安,大安區,錦泰,錦泰里
94,63000030021,臺北,臺北市,大安,大安區,錦華,錦華里
95,63000030022,臺北,臺北市,大安,大安區,龍圖,龍圖里
96,63000030023,臺北,臺北市,大安,大安區,新龍,新龍里
97,63000030026,臺北,臺北市,大安,大安區,龍陣,龍陣里
98,63000030027,臺北,臺北市,大安,大安區,龍雲,龍雲里
99,63000030028,臺北,臺北市,大安,大安區,龍生,龍生里
100,63000030029,臺北,臺北市,大安,大安區,住安,住安里
101,63000030030,臺北,臺北市,大安,大安區,義安,義安里
102,63000030031,臺北,臺北市,大安,大安區,通化,通化里
103,63000030032,臺北,臺北市,大安,大安區,通安,通安里
104,63000030033,臺北,臺北市,大安,大安區,臨江,臨江里
105,63000030034,臺北,臺北市,大安,大安區,法治,法治里
106,63000030035,臺北,臺北市,大安,大安區,全安,全安里
107,63000030036,臺北,臺北市,大安,大安區,群賢,群賢里
108,63000030037,臺北,臺北市,大安,大安區,群英,群英里
109,63000030038,臺北,臺北市,大安,大安區,虎嘯,虎嘯里
110,63000030039,臺北,臺北市,大安,大安區,臥龍,臥龍里
111,63000030040,臺北,臺北市,大安,大安區,龍淵,龍淵里
112,63000030041,臺北,臺北市,大安,大安區,龍門,龍門里
113,63000030043,臺北,臺北市,大安,大安區,大學,大學里
114,63000030044,臺北,臺北市,大安,大安區,芳和,芳和里
115,63000030046,臺北,臺北市,大安,大安區,黎元,黎元里
116,63000030047,臺北,臺北市,大安,大安區,黎孝,黎孝里
117,63000030048,臺北,臺北市,大安,大安區,黎和,黎和里
118,63000030049,臺北,臺北市,大安,大安區,建安,建安里
119,63000030050,臺北,臺北市,大安,大安區,建倫,建倫里
120,63000030051,臺北,臺北市,大安,大安區,敦安,敦安里
121,63000030052,臺北,臺北市,大安,大安區,正聲,正聲里
122,63000030053,臺北,臺北市,大安,大安區,敦煌,敦煌里
123,63000030054,臺北,臺北市,大安,大安區,華聲,華聲里
124,63000030055,臺北,臺北市,大安,大安區,車層,車層里
125,63000030056,臺北,臺北市,大安,大安區,光信,光信里
126,63000030057,臺北,臺北市,大安,大安區,學府,學府里
127,63000040001,臺北,臺北市,中山,中山區,正守,正守里
128,63000040002,臺北,臺北市,中山,中山區,正義,正義里
129,63000040003,臺北,臺北市,中山,中山區,正得,正得里
130,63000040004,臺北,臺北市,中山,中山區,民安,民安里
131,63000040005,臺北,臺北市,中山,中山區,康樂,康樂里
132,63000040006,臺北,臺北市,中山,中山區,中山,中山里
133,63000040007,臺北,臺北市,中山,中山區,聚盛,聚盛里
134,63000040008,臺北,臺北市,中山,中山區,集英,集英里
135,63000040009,臺北,臺北市,中山,中山區,聚葉,聚葉里
136,63000040010,臺北,臺北市,中山,中山區,恆安,恆安里
137,63000040011,臺北,臺北市,中山,中山區,晴光,晴光里
138,63000040012,臺北,臺北市,中山,中山區,圓山,圓山里
139,63000040013,臺北,臺北市,中山,中山區,劍潭,劍潭里
140,63000040014,臺北,臺北市,中山,中山區,大直,大直里
141,63000040015,臺北,臺北市,中山,中山區,成功,成功里
142,63000040016,臺北,臺北市,中山,中山區,永安,永安里
143,63000040017,臺北,臺北市,中山,中山區,大佳,大佳里
144,63000040018,臺北,臺北市,中山,中山區,新喜,新喜里
145,63000040019,臺北,臺北市,中山,中山區,新庄,新庄里
146,63000040020,臺北,臺北市,中山,中山區,新福,新福里
147,63000040021,臺北,臺北市,中山,中山區,松江,松江里
148,63000040022,臺北,臺北市,中山,中山區,新生,新生里
149,63000040023,臺北,臺北市,中山,中山區,中庄,中庄里
150,63000040024,臺北,臺北市,中山,中山區,行政,行政里
151,63000040025,臺北,臺北市,中山,中山區,行仁,行仁里
152,63000040026,臺北,臺北市,中山,中山區,行孝,行孝里
153,63000040027,臺北,臺北市,中山,中山區,下埤,下埤里
154,63000040028,臺北,臺北市,中山,中山區,江寧,江寧里
155,63000040029,臺北,臺北市,中山,中山區,江山,江山里
156,63000040030,臺北,臺北市,中山,中山區,中吉,中吉里
157,63000040031,臺北,臺北市,中山,中山區,中原,中原里
158,63000040032,臺北,臺北市,中山,中山區,興亞,興亞里
159,63000040033,臺北,臺北市,中山,中山區,中央,中央里
160,63000040034,臺北,臺北市,中山,中山區,朱馥,朱馥里
161,63000040035,臺北,臺北市,中山,中山區,龍洲,龍洲里
162,63000040036,臺北,臺北市,中山,中山區,朱園,朱園里
163,63000040037,臺北,臺北市,中山,中山區,埤頭,埤頭里
164,63000040038,臺北,臺北市,中山,中山區,朱崙,朱崙里
165,63000040039,臺北,臺北市,中山,中山區,力行,力行里
166,63000040040,臺北,臺北市,中山,中山區,復華,復華里
167,63000040041,臺北,臺北市,中山,中山區,金泰,金泰里
168,63000040042,臺北,臺北市,中山,中山區,北安,北安里
169,63000050001,臺北,臺北市,中正,中正區,水源,水源里
170,63000050002,臺北,臺北市,中正,中正區,富水,富水里
171,63000050003,臺北,臺北市,中正,中正區,文盛,文盛里
172,63000050004,臺北,臺北市,中正,中正區,林興,林興里
173,63000050005,臺北,臺北市,中正,中正區,河堤,河堤里
174,63000050006,臺北,臺北市,中正,中正區,頂東,頂東里
175,63000050007,臺北,臺北市,中正,中正區,網溪,網溪里
176,63000050008,臺北,臺北市,中正,中正區,板溪,板溪里
177,63000050009,臺北,臺北市,中正,中正區,螢圃,螢圃里
178,63000050010,臺北,臺北市,中正,中正區,螢雪,螢雪里
179,63000050011,臺北,臺北市,中正,中正區,永功,永功里
180,63000050012,臺北,臺北市,中正,中正區,永昌,永昌里
181,63000050013,臺北,臺北市,中正,中正區,龍興,龍興里
182,63000050014,臺北,臺北市,中正,中正區,忠勤,忠勤里
183,63000050015,臺北,臺北市,中正,中正區,廈安,廈安里
184,63000050016,臺北,臺北市,中正,中正區,愛國,愛國里
185,63000050017,臺北,臺北市,中正,中正區,南門,南門里
186,63000050018,臺北,臺北市,中正,中正區,龍光,龍光里
187,63000050019,臺北,臺北市,中正,中正區,南福,南福里
188,63000050020,臺北,臺北市,中正,中正區,龍福,龍福里
189,63000050021,臺北,臺北市,中正,中正區,新營,新營里
190,63000050022,臺北,臺北市,中正,中正區,建國,建國里
191,63000050023,臺北,臺北市,中正,中正區,光復,光復里
192,63000050024,臺北,臺北市,中正,中正區,黎明,黎明里
193,63000050025,臺北,臺北市,中正,中正區,梅花,梅花里
194,63000050026,臺北,臺北市,中正,中正區,幸福,幸福里
195,63000050027,臺北,臺北市,中正,中正區,幸市,幸市里
196,63000050028,臺北,臺北市,中正,中正區,東門,東門里
197,63000050029,臺北,臺北市,中正,中正區,文北,文北里
198,63000050030,臺北,臺北市,中正,中正區,文祥,文祥里
199,63000050031,臺北,臺北市,中正,中正區,三愛,三愛里
200,63000060001,臺北,臺北市,大同,大同區,玉泉,玉泉里
201,63000060002,臺北,臺北市,大同,大同區,建明,建明里
202,63000060003,臺北,臺北市,大同,大同區,建功,建功里
203,63000060004,臺北,臺北市,大同,大同區,建泰,建泰里
204,63000060005,臺北,臺北市,大同,大同區,永樂,永樂里
205,63000060006,臺北,臺北市,大同,大同區,朝陽,朝陽里
206,63000060007,臺北,臺北市,大同,大同區,星明,星明里
207,63000060008,臺北,臺北市,大同,大同區,光能,光能里
208,63000060009,臺北,臺北市,大同,大同區,大有,大有里
209,63000060010,臺北,臺北市,大同,大同區,延平,延平里
210,63000060011,臺北,臺北市,大同,大同區,雙連,雙連里
211,63000060012,臺北,臺北市,大同,大同區,南芳,南芳里
212,63000060013,臺北,臺北市,大同,大同區,民權,民權里
213,63000060014,臺北,臺北市,大同,大同區,景星,景星里
214,63000060015,臺北,臺北市,大同,大同區,隆和,隆和里
215,63000060016,臺北,臺北市,大同,大同區,蓬萊,蓬萊里
216,63000060017,臺北,臺北市,大同,大同區,國順,國順里
217,63000060018,臺北,臺北市,大同,大同區,國慶,國慶里
218,63000060019,臺北,臺北市,大同,大同區,揚雅,揚雅里
219,63000060020,臺北,臺北市,大同,大同區,斯文,斯文里
220,63000060021,臺北,臺北市,大同,大同區,鄰江,鄰江里
221,63000060022,臺北,臺北市,大同,大同區,至聖,至聖里
222,63000060024,臺北,臺北市,大同,大同區,老師,老師里
223,63000060025,臺北,臺北市,大同,大同區,重慶,重慶里
224,63000060026,臺北,臺北市,大同,大同區,保安,保安里
225,63000070001,臺北,臺北市,萬華,萬華區,福星,福星里
226,63000070002,臺北,臺北市,萬華,萬華區,萬壽,萬壽里
227,63000070003,臺北,臺北市,萬華,萬華區,西門,西門里
228,63000070004,臺北,臺北市,萬華,萬華區,新起,新起里
229,63000070005,臺北,臺北市,萬華,萬華區,菜園,菜園里
230,63000070006,臺北,臺北市,萬華,萬華區,青山,青山里
231,63000070007,臺北,臺北市,萬華,萬華區,富民,富民里
232,63000070008,臺北,臺北市,萬華,萬華區,福音,福音里
233,63000070009,臺北,臺北市,萬華,萬華區,仁德,仁德里
234,63000070010,臺北,臺北市,萬華,萬華區,富福,富福里
235,63000070011,臺北,臺北市,萬華,萬華區,頂碩,頂碩里
236,63000070012,臺北,臺北市,萬華,萬華區,雙園,雙園里
237,63000070013,臺北,臺北市,萬華,萬華區,新忠,新忠里
238,63000070014,臺北,臺北市,萬華,萬華區,新和,新和里
239,63000070015,臺北,臺北市,萬華,萬華區,糖廍,糖廍里
240,63000070016,臺北,臺北市,萬華,萬華區,和平,和平里
241,63000070017,臺北,臺北市,萬華,萬華區,綠堤,綠堤里
242,63000070018,臺北,臺北市,萬華,萬華區,華江,華江里
243,63000070019,臺北,臺北市,萬華,萬華區,柳鄉,柳鄉里
244,63000070020,臺北,臺北市,萬華,萬華區,日善,日善里
245,63000070021,臺北,臺北市,萬華,萬華區,新安,新安里
246,63000070022,臺北,臺北市,萬華,萬華區,忠德,忠德里
247,63000070023,臺北,臺北市,萬華,萬華區,孝德,孝德里
248,63000070024,臺北,臺北市,萬華,萬華區,和德,和德里
249,63000070025,臺北,臺北市,萬華,萬華區,錦德,錦德里
250,63000070026,臺北,臺北市,萬華,萬華區,全德,全德里
251,63000070027,臺北,臺北市,萬華,萬華區,保德,保德里
252,63000070028,臺北,臺北市,萬華,萬華區,銘德,銘德里
253,63000070029,臺北,臺北市,萬華,萬華區,榮德,榮德里
254,63000070030,臺北,臺北市,萬華,萬華區,壽德,壽德里
255,63000070031,臺北,臺北市,萬華,萬華區,興德,興德里
256,63000070032,臺北,臺北市,萬華,萬華區,華中,華中里
257,63000070033,臺北,臺北市,萬華,萬華區,日祥,日祥里
258,63000070034,臺北,臺北市,萬華,萬華區,忠貞,忠貞里
259,63000070035,臺北,臺北市,萬華,萬華區,凌霄,凌霄里
260,63000070036,臺北,臺北市,萬華,萬華區,騰雲,騰雲里
261,63000080001,臺北,臺北市,文山,文山區,景行,景行里
262,63000080002,臺北,臺北市,文山,文山區,景東,景東里
263,63000080003,臺北,臺北市,文山,文山區,景美,景美里
264,63000080004,臺北,臺北市,文山,文山區,景慶,景慶里
265,63000080005,臺北,臺北市,文山,文山區,景仁,景仁里
266,63000080006,臺北,臺北市,文山,文山區,景華,景華里
267,63000080007,臺北,臺北市,文山,文山區,萬有,萬有里
268,63000080008,臺北,臺北市,文山,文山區,萬祥,萬祥里
269,63000080009,臺北,臺北市,文山,文山區,萬隆,萬隆里
270,63000080010,臺北,臺北市,文山,文山區,萬年,萬年里
271,63000080011,臺北,臺北市,文山,文山區,萬和,萬和里
272,63000080012,臺北,臺北市,文山,文山區,萬盛,萬盛里
273,63000080013,臺北,臺北市,文山,文山區,興豐,興豐里
274,63000080014,臺北,臺北市,文山,文山區,興光,興光里
275,63000080015,臺北,臺北市,文山,文山區,興家,興家里
276,63000080016,臺北,臺北市,文山,文山區,興得,興得里
277,63000080017,臺北,臺北市,文山,文山區,興業,興業里
278,63000080018,臺北,臺北市,文山,文山區,興安,興安里
279,63000080019,臺北,臺北市,文山,文山區,興福,興福里
280,63000080020,臺北,臺北市,文山,文山區,興旺,興旺里
281,63000080021,臺北,臺北市,文山,文山區,興泰,興泰里
282,63000080022,臺北,臺北市,文山,文山區,興昌,興昌里
283,63000080023,臺北,臺北市,文山,文山區,試院,試院里
284,63000080024,臺北,臺北市,文山,文山區,華興,華興里
285,63000080025,臺北,臺北市,文山,文山區,明義,明義里
286,63000080026,臺北,臺北市,文山,文山區,明興,明興里
287,63000080027,臺北,臺北市,文山,文山區,木柵,木柵里
288,63000080028,臺北,臺北市,文山,文山區,木新,木新里
289,63000080029,臺北,臺北市,文山,文山區,順興,順興里
290,63000080030,臺北,臺北市,文山,文山區,樟林,樟林里
291,63000080031,臺北,臺北市,文山,文山區,樟新,樟新里
292,63000080032,臺北,臺北市,文山,文山區,樟腳,樟腳里
293,63000080033,臺北,臺北市,文山,文山區,萬芳,萬芳里
294,63000080034,臺北,臺北市,文山,文山區,博嘉,博嘉里
295,63000080035,臺北,臺北市,文山,文山區,萬興,萬興里
296,63000080036,臺北,臺北市,文山,文山區,指南,指南里
297,63000080037,臺北,臺北市,文山,文山區,老泉,老泉里
298,63000080038,臺北,臺北市,文山,文山區,忠順,忠順里
299,63000080039,臺北,臺北市,文山,文山區,萬美,萬美里
300,63000080040,臺北,臺北市,文山,文山區,政大,政大里
301,63000080041,臺北,臺北市,文山,文山區,樟文,樟文里
302,63000080042,臺北,臺北市,文山,文山區,興邦,興邦里
303,63000080043,臺北,臺北市,文山,文山區,樟樹,樟樹里
304,63000090001,臺北,臺北市,南港,南港區,南港,南港里
305,63000090002,臺北,臺北市,南港,南港區,中南,中南里
306,63000090003,臺北,臺北市,南港,南港區,新富,新富里
307,63000090004,臺北,臺北市,南港,南港區,三重,三重里
308,63000090005,臺北,臺北市,南港,南港區,東新,東新里
309,63000090006,臺北,臺北市,南港,南港區,新光,新光里
310,63000090007,臺北,臺北市,南港,南港區,東明,東明里
311,63000090008,臺北,臺北市,南港,南港區,西新,西新里
312,63000090009,臺北,臺北市,南港,南港區,玉成,玉成里
313,63000090010,臺北,臺北市,南港,南港區,合成,合成里
314,63000090011,臺北,臺北市,南港,南港區,成福,成福里
315,63000090012,臺北,臺北市,南港,南港區,萬福,萬福里
316,63000090013,臺北,臺北市,南港,南港區,鴻福,鴻福里
317,63000090014,臺北,臺北市,南港,南港區,百福,百福里
318,63000090015,臺北,臺北市,南港,南港區,聯成,聯成里
319,63000090016,臺北,臺北市,南港,南港區,舊莊,舊莊里
320,63000090017,臺北,臺北市,南港,南港區,中研,中研里
321,63000090018,臺北,臺北市,南港,南港區,九如,九如里
322,63000090019,臺北,臺北市,南港,南港區,仁福,仁福里
323,63000090020,臺北,臺北市,南港,南港區,重陽,重陽里
324,63000100001,臺北,臺北市,內湖,內湖區,西湖,西湖里
325,63000100002,臺北,臺北市,內湖,內湖區,西康,西康里
326,63000100003,臺北,臺北市,內湖,內湖區,西安,西安里
327,63000100005,臺北,臺北市,內湖,內湖區,港墘,港墘里
328,63000100006,臺北,臺北市,內湖,內湖區,港都,港都里
329,63000100007,臺北,臺北市,內湖,內湖區,港富,港富里
330,63000100008,臺北,臺北市,內湖,內湖區,港華,港華里
331,63000100009,臺北,臺北市,內湖,內湖區,內湖,內湖里
332,63000100010,臺北,臺北市,內湖,內湖區,湖濱,湖濱里
333,63000100011,臺北,臺北市,內湖,內湖區,紫星,紫星里
334,63000100012,臺北,臺北市,內湖,內湖區,大湖,大湖里
335,63000100013,臺北,臺北市,內湖,內湖區,金龍,金龍里
336,63000100014,臺北,臺北市,內湖,內湖區,金瑞,金瑞里
337,63000100015,臺北,臺北市,內湖,內湖區,碧山,碧山里
338,63000100016,臺北,臺北市,內湖,內湖區,紫雲,紫雲里
339,63000100017,臺北,臺北市,內湖,內湖區,清白,清白里
340,63000100018,臺北,臺北市,內湖,內湖區,葫洲,葫洲里
341,63000100019,臺北,臺北市,內湖,內湖區,紫陽,紫陽里
342,63000100020,臺北,臺北市,內湖,內湖區,瑞陽,瑞陽里
343,63000100021,臺北,臺北市,內湖,內湖區,瑞光,瑞光里
344,63000100022,臺北,臺北市,內湖,內湖區,五分,五分里
345,63000100023,臺北,臺北市,內湖,內湖區,東湖,東湖里
346,63000100024,臺北,臺北市,內湖,內湖區,樂康,樂康里
347,63000100025,臺北,臺北市,內湖,內湖區,內溝,內溝里
348,63000100026,臺北,臺北市,內湖,內湖區,週美,週美里
349,63000100027,臺北,臺北市,內湖,內湖區,行善,行善里
350,63000100028,臺北,臺北市,內湖,內湖區,石潭,石潭里
351,63000100029,臺北,臺北市,內湖,內湖區,湖興,湖興里
352,63000100030,臺北,臺北市,內湖,內湖區,湖元,湖元里
353,63000100031,臺北,臺北市,內湖,內湖區,安湖,安湖里
354,63000100032,臺北,臺北市,內湖,內湖區,秀湖,秀湖里
355,63000100033,臺北,臺北市,內湖,內湖區,安泰,安泰里
356,63000100034,臺北,臺北市,內湖,內湖區,金湖,金湖里
357,63000100035,臺北,臺北市,內湖,內湖區,康寧,康寧里
358,63000100036,臺北,臺北市,內湖,內湖區,明湖,明湖里
359,63000100037,臺北,臺北市,內湖,內湖區,蘆洲,蘆洲里
360,63000100038,臺北,臺北市,內湖,內湖區,麗山,麗山里
361,63000100039,臺北,臺北市,內湖,內湖區,寶湖,寶湖里
362,63000100040,臺北,臺北市,內湖,內湖區,南湖,南湖里
363,63000110001,臺北,臺北市,士林,士林區,仁勇,仁勇里
364,63000110002,臺北,臺北市,士林,士林區,義信,義信里
365,63000110003,臺北,臺北市,士林,士林區,福林,福林里
366,63000110004,臺北,臺北市,士林,士林區,福德,福德里
367,63000110005,臺北,臺北市,士林,士林區,福志,福志里
368,63000110006,臺北,臺北市,士林,士林區,舊佳,舊佳里
369,63000110007,臺北,臺北市,士林,士林區,福佳,福佳里
370,63000110008,臺北,臺北市,士林,士林區,後港,後港里
371,63000110009,臺北,臺北市,士林,士林區,福中,福中里
372,63000110010,臺北,臺北市,士林,士林區,前港,前港里
373,63000110011,臺北,臺北市,士林,士林區,百齡,百齡里
374,63000110012,臺北,臺北市,士林,士林區,承德,承德里
375,63000110013,臺北,臺北市,士林,士林區,福華,福華里
376,63000110014,臺北,臺北市,士林,士林區,明勝,明勝里
377,63000110015,臺北,臺北市,士林,士林區,福順,福順里
378,63000110016,臺北,臺北市,士林,士林區,富光,富光里
379,63000110017,臺北,臺北市,士林,士林區,葫蘆,葫蘆里
380,63000110018,臺北,臺北市,士林,士林區,葫東,葫東里
381,63000110019,臺北,臺北市,士林,士林區,社子,社子里
382,63000110020,臺北,臺北市,士林,士林區,社新,社新里
383,63000110021,臺北,臺北市,士林,士林區,社園,社園里
384,63000110022,臺北,臺北市,士林,士林區,永倫,永倫里
385,63000110023,臺北,臺北市,士林,士林區,福安,福安里
386,63000110024,臺北,臺北市,士林,士林區,富洲,富洲里
387,63000110025,臺北,臺北市,士林,士林區,岩山,岩山里
388,63000110026,臺北,臺北市,士林,士林區,名山,名山里
389,63000110027,臺北,臺北市,士林,士林區,德行,德行里
390,63000110028,臺北,臺北市,士林,士林區,德華,德華里
391,63000110029,臺北,臺北市,士林,士林區,聖山,聖山里
392,63000110030,臺北,臺北市,士林,士林區,忠誠,忠誠里
393,63000110031,臺北,臺北市,士林,士林區,芝山,芝山里
394,63000110032,臺北,臺北市,士林,士林區,東山,東山里
395,63000110033,臺北,臺北市,士林,士林區,三玉,三玉里
396,63000110034,臺北,臺北市,士林,士林區,蘭雅,蘭雅里
397,63000110035,臺北,臺北市,士林,士林區,蘭興,蘭興里
398,63000110036,臺北,臺北市,士林,士林區,天福,天福里
399,63000110037,臺北,臺北市,士林,士林區,天祿,天祿里
400,63000110038,臺北,臺北市,士林,士林區,天壽,天壽里
401,63000110039,臺北,臺北市,士林,士林區,天和,天和里
402,63000110040,臺北,臺北市,士林,士林區,天山,天山里
403,63000110041,臺北,臺北市,士林,士林區,天玉,天玉里
404,63000110042,臺北,臺北市,士林,士林區,天母,天母里
405,63000110043,臺北,臺北市,士林,士林區,永福,永福里
406,63000110044,臺北,臺北市,士林,士林區,公館,公館里
407,63000110045,臺北,臺北市,士林,士林區,新安,新安里
408,63000110046,臺北,臺北市,士林,士林區,陽明,陽明里
409,63000110047,臺北,臺北市,士林,士林區,菁山,菁山里
410,63000110048,臺北,臺北市,士林,士林區,平等,平等里
411,63000110049,臺北,臺北市,士林,士林區,溪山,溪山里
412,63000110050,臺北,臺北市,士林,士林區,翠山,翠山里
413,63000110051,臺北,臺北市,士林,士林區,臨溪,臨溪里
414,63000120001,臺北,臺北市,北投,北投區,建民,建民里
415,63000120002,臺北,臺北市,北投,北投區,文林,文林里
416,63000120003,臺北,臺北市,北投,北投區,石牌,石牌里
417,63000120004,臺北,臺北市,北投,北投區,福興,福興里
418,63000120005,臺北,臺北市,北投,北投區,榮光,榮光里
419,63000120006,臺北,臺北市,北投,北投區,榮華,榮華里
420,63000120007,臺北,臺北市,北投,北投區,裕民,裕民里
421,63000120008,臺北,臺北市,北投,北投區,振華,振華里
422,63000120009,臺北,臺北市,北投,北投區,永和,永和里
423,63000120010,臺北,臺北市,北投,北投區,永欣,永欣里
424,63000120011,臺北,臺北市,北投,北投區,永明,永明里
425,63000120012,臺北,臺北市,北投,北投區,東華,東華里
426,63000120013,臺北,臺北市,北投,北投區,吉利,吉利里
427,63000120014,臺北,臺北市,北投,北投區,吉慶,吉慶里
428,63000120015,臺北,臺北市,北投,北投區,尊賢,尊賢里
429,63000120016,臺北,臺北市,北投,北投區,立賢,立賢里
430,63000120017,臺北,臺北市,北投,北投區,立農,立農里
431,63000120018,臺北,臺北市,北投,北投區,八仙,八仙里
432,63000120019,臺北,臺北市,北投,北投區,洲美,洲美里
433,63000120020,臺北,臺北市,北投,北投區,奇岩,奇岩里
434,63000120021,臺北,臺北市,北投,北投區,清江,清江里
435,63000120022,臺北,臺北市,北投,北投區,中央,中央里
436,63000120023,臺北,臺北市,北投,北投區,長安,長安里
437,63000120024,臺北,臺北市,北投,北投區,大同,大同里
